ID,SEASON,WEEK,SEASON_TYPE,START_DATE,START_TIME_TBD,COMPLETED,NEUTRAL_SITE,CONFERENCE_GAME,ATTENDANCE,VENUE_ID,VENUE,HOME_ID,HOME_TEAM,HOME_CONFERENCE,HOME_DIVISION,HOME_POINTS,HOME_LINE_SCORES,HOME_POST_WIN_PROB,HOME_PREGAME_ELO,HOME_POSTGAME_ELO,AWAY_ID,AWAY_TEAM,AWAY_CONFERENCE,AWAY_DIVISION,AWAY_POINTS,AWAY_LINE_SCORES,AWAY_POST_WIN_PROB,AWAY_PREGAME_ELO,AWAY_POSTGAME_ELO,EXCITEMENT_INDEX,HIGHLIGHTS,NOTES
401405060,2022,1,regular,2022-09-02T01:00:00.000Z,False,True,False,False,44012.0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,38.0,"[7, 17, 14, 0]",0.998958161112331,1639.0,1691.0,166,New Mexico State,FBS Independents,fbs,0.0,"[0, 0, 0, 0]",0.0010418388876689555,1192.0,1140.0,1.1471103779,,
401403965,2022,1,regular,2022-09-02T02:00:00.000Z,False,True,False,False,44764.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,40.0,"[3, 21, 13, 3]",,1614.0,1614.0,2464,Northern Arizona,Big Sky,fcs,3.0,"[0, 3, 0, 0]",,,,,,
401415213,2022,1,regular,2022-09-02T02:30:00.000Z,False,True,False,False,16291.0,3935.0,Spartan Stadium,23,San José State,Mountain West,fbs,21.0,"[7, 7, 0, 7]",0.00902612416907343,1338.0,1338.0,2502,Portland State,Big Sky,fcs,17.0,"[7, 0, 3, 7]",0.9909738758309266,,,5.4525229031,,
401413224,2022,1,regular,2022-09-02T02:30:00.000Z,False,True,False,False,36011.0,3660.0,Bulldog Stadium,278,Fresno State,Mountain West,fbs,35.0,"[21, 0, 7, 7]",0.9988563943420083,1590.0,1590.0,13,Cal Poly,Big Sky,fcs,7.0,"[0, 7, 0, 0]",0.0011436056579916531,,,1.1488744416,,
401424415,2022,1,regular,2022-09-02T22:00:00.000Z,False,True,False,False,,717.0,Villanova Stadium,222,Villanova,CAA,fcs,45.0,"[3, 28, 7, 7]",0.9980479950135654,,,2329,Lehigh,Patriot,fcs,17.0,"[0, 14, 3, 0]",0.0019520049864345523,,,1.6178515160,,
401450192,2022,1,regular,2022-09-02T22:00:00.000Z,False,True,False,False,,6114.0,Sea Gull Stadium,2532,Salisbury,New Jersey,iii,49.0,"[7, 14, 21, 7]",,,,2015,Albright,Mid Atlantic,iii,0.0,"[0, 0, 0, 0]",,,,,,
401433057,2022,1,regular,2022-09-02T22:00:00.000Z,False,True,False,False,,4427.0,John A. Farrell Stadium,223,West Chester,Pennsylvania State Athletic,ii,17.0,"[0, 14, 0, 3]",,,,2060,Bentley,Northeast 10,ii,16.0,"[0, 0, 16, 0]",,,,,,
401431040,2022,1,regular,2022-09-02T22:30:00.000Z,False,True,False,False,,5830.0,Walter M. Katz Field,40,Curry,Commonwealth Coast,iii,20.0,"[6, 7, 0, 7]",,,,109,MIT,NEWMAC,iii,34.0,"[7, 14, 6, 7]",,,,,,
401439539,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,6119.0,Stagg Field,81,Springfield,NEWMAC,iii,42.0,"[7, 14, 7, 14]",,,,2702,Western New England,Commonwealth Coast,iii,14.0,"[0, 7, 0, 7]",,,,,,
401426330,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,21944.0,3918.0,Foreman Field,295,Old Dominion,Sun Belt,fbs,20.0,"[0, 10, 0, 10]",0.006236711524411014,1390.0,1391.0,259,Virginia Tech,ACC,fbs,17.0,"[7, 0, 10, 0]",0.993763288475589,1412.0,1411.0,9.2340782584,,
401416591,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,73928.0,3936.0,Spartan Stadium,127,Michigan State,Big Ten,fbs,35.0,"[7, 14, 0, 14]",0.9802986088626432,1563.0,1613.0,2711,Western Michigan,Mid-American,fbs,13.0,"[3, 0, 10, 0]",0.019701391137356805,1538.0,1488.0,2.4084936095,,
401438649,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5845.0,Elliot Field Athletic Complex,114,Fitchburg State,MSCAC,iii,33.0,"[7, 7, 7, 12]",,,,110438,Dean College,ECFC,iii,28.0,"[0, 7, 14, 7]",,,,,,
401431107,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5856.0,Boswell Field at David J. Urick Stadium,174,Hobart,Liberty League,iii,36.0,"[7, 8, 7, 14]",,,,365,Alfred,Empire 8,iii,6.0,"[0, 6, 0, 0]",,,,,,
401432654,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5814.0,Gesling Stadium,2102,Carnegie Mellon,Presidents',iii,35.0,"[0, 14, 7, 14]",,,,2721,Whitworth,Northwest,iii,17.0,"[0, 10, 7, 0]",,,,,,
401435140,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5997.0,Brooks Stadium (NY),2383,Merchant Marine,NEWMAC,iii,7.0,"[0, 7, 0, 0]",,,,2221,FDU-Florham,Mid Atlantic,iii,17.0,"[0, 7, 10, 0]",,,,,,
401436997,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,7077.0,Shadek Stadium,2234,Franklin & Marshall,Centennial,iii,26.0,"[0, 20, 0, 6]",,,,388,Lebanon Valley,Mid Atlantic,iii,7.0,"[0, 0, 7, 0]",,,,,,
401439542,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5898.0,John Coughlin Memorial Field,402,Worcester State College,MSCAC,iii,21.0,"[7, 7, 0, 7]",,,,2749,Worcester Polytechnic,NEWMAC,iii,58.0,"[14, 17, 14, 13]",,,,,,
401450139,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,5791.0,Turf Field,111674,Alvernia University,Mid Atlantic,iii,27.0,"[0, 20, 0, 7]",,,,2667,Ursinus,Centennial,iii,59.0,"[21, 10, 7, 21]",,,,,,
401426535,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,13940.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,24.0,"[3, 14, 7, 0]",0.05046360132480283,1206.0,1206.0,2729,William & Mary,CAA,fcs,41.0,"[10, 7, 3, 21]",0.9495363986751971,,,9.4100183239,,
401416590,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,16531.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,42.0,"[0, 14, 14, 14]",0.6539861626803786,1380.0,1380.0,2198,Eastern Kentucky,Atlantic Sun,fcs,34.0,"[0, 10, 7, 17]",0.34601383731962143,,,6.3483908778,,
401438606,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,6144.0,"Alumni Field (Westfield, MA)",2909,Westfield State,MSCAC,iii,29.0,"[0, 20, 7, 2]",,,,2884,Nichols,Commonwealth Coast,iii,30.0,"[0, 3, 14, 13]",,,,,,
401435072,2022,1,regular,2022-09-02T23:00:00.000Z,False,True,False,False,,6048.0,Duane Stadium,2771,Merrimack,NEC,fcs,17.0,"[3, 7, 0, 7]",0.1387657318298984,,,107,Holy Cross,Patriot,fcs,31.0,"[10, 9, 5, 7]",0.8612342681701016,,,1.2761045587,,
401411094,2022,1,regular,2022-09-02T23:30:00.000Z,False,True,False,False,,3982.0,Wallace Wade Stadium,150,Duke,ACC,fbs,30.0,"[10, 14, 3, 3]",0.998925178982461,1168.0,1240.0,218,Temple,American Athletic,fbs,0.0,"[0, 0, 0, 0]",0.0010748210175389739,1101.0,1029.0,2.0028841548,,
401404052,2022,1,regular,2022-09-03T00:00:00.000Z,False,True,False,False,34902.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,fbs,56.0,"[21, 14, 7, 14]",0.9989396072195519,1194.0,1194.0,2635,Tennessee Tech,OVC,fcs,10.0,"[0, 3, 0, 7]",0.0010603927804481161,,,1.1732355063,,
401405061,2022,1,regular,2022-09-03T00:00:00.000Z,False,True,False,True,44357.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,fbs,23.0,"[3, 13, 0, 7]",0.10337689056222221,1330.0,1335.0,356,Illinois,Big Ten,fbs,20.0,"[7, 3, 7, 3]",0.8966231094377778,1584.0,1579.0,10.0629165175,,
401403966,2022,1,regular,2022-09-03T02:00:00.000Z,False,True,False,False,47868.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,13.0,"[3, 3, 0, 7]",0.002360425990669103,1387.0,1326.0,2628,TCU,Big 12,fbs,38.0,"[0, 7, 10, 21]",0.9976395740093309,1436.0,1497.0,3.1865666133,,
401404147,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,22442.0,3892.0,Rentschler Field,41,Connecticut,FBS Independents,fbs,28.0,"[0, 7, 7, 14]",0.9984861654169883,1117.0,1117.0,2115,Central Connecticut,NEC,fcs,3.0,"[0, 3, 0, 0]",0.0015138345830116862,,,3.3870174119,,
401431984,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,True,,3870.0,Panther Stadium (OH),2477,Ohio Dominican,Great Midwest Athletic,ii,28.0,"[0, 7, 7, 14]",,,,2224,Findlay,Great Midwest Athletic,ii,14.0,"[7, 0, 0, 7]",,,,,,
401433013,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,3848.0,Multi-Sport Stadium,2038,Assumption,Northeast 10,ii,3.0,"[3, 0, 0, 0]",,,,2315,Kutztown,Pennsylvania State Athletic,ii,0.0,"[0, 0, 0, 0]",,,,,,
401430960,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5931.0,Don Drumm Stadium,317,Marietta,Ohio,iii,14.0,"[0, 0, 7, 7]",,,,49,Dubuque,American Rivers,iii,13.0,"[0, 0, 13, 0]",,,,,,
401431403,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,36.0,Leonidoff Field,2368,Marist,Pioneer,fcs,12.0,"[3, 3, 6, 0]",0.0021650141045865537,,,46,Georgetown,Patriot,fcs,43.0,"[0, 20, 7, 16]",0.9978349858954134,,,3.2037802656,,
401405066,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,30223.0,3665.0,Maryland Stadium,120,Maryland,Big Ten,fbs,31.0,"[7, 10, 7, 7]",0.9981603590115267,1496.0,1534.0,2084,Buffalo,Mid-American,fbs,10.0,"[0, 7, 0, 3]",0.0018396409884733345,1382.0,1344.0,1.8374388254,,
401405067,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,109575.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,fbs,51.0,"[10, 13, 14, 14]",0.9983945856885186,1848.0,1918.0,36,Colorado State,Mountain West,fbs,7.0,"[0, 0, 0, 7]",0.0016054143114814234,1399.0,1329.0,1.1633229021,,
401431050,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5939.0,Cressy Field,379,UMass Dartmouth,MSCAC,iii,35.0,"[7, 7, 14, 7]",,,,2280,Husson,Commonwealth Coast,iii,14.0,"[0, 7, 7, 0]",,,,,,
401431029,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,3671.0,Case Field,2963,Case Western Reserve,Presidents',iii,14.0,"[0, 0, 0, 14]",,,,118,Johns Hopkins,Centennial,iii,54.0,"[14, 20, 7, 13]",,,,,,
401432518,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,True,False,,,,630,Wayland Baptist,,,14.0,"[0, 0, 7, 7]",,,,2810,Hardin-Simmons,American Southwest,iii,79.0,"[28, 17, 21, 13]",,,,,,
401405069,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,35048.0,3615.0,Alumni Stadium,103,Boston College,ACC,fbs,21.0,"[7, 7, 7, 0]",0.24925488206915467,1443.0,1438.0,164,Rutgers,Big Ten,fbs,22.0,"[0, 6, 9, 7]",0.7507451179308453,1365.0,1370.0,4.8580219149,,
401411096,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,51711.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,20.0,"[7, 0, 7, 6]",0.46254375423904664,1518.0,1522.0,152,NC State,ACC,fbs,21.0,"[14, 7, 0, 0]",0.5374562457609533,1632.0,1628.0,5.5237324644,,
401411095,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,40168.0,3792.0,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,61.0,"[14, 7, 0, 40]",0.287292522379776,1656.0,1648.0,153,North Carolina,ACC,fbs,63.0,"[7, 21, 13, 22]",0.712707477620224,1555.0,1563.0,4.6030352395,,
401428336,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,3777.0,Joe Walton Stadium,2523,Robert Morris,Big South,fcs,20.0,"[0, 14, 0, 6]",,,,2168,Dayton,Pioneer,fcs,22.0,"[3, 3, 16, 0]",,,,,,
401450146,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,3690.0,Charles L. Currier Memorial Field,2972,Plymouth State,MSCAC,iii,20.0,"[10, 3, 0, 7]",,,,293,Castleton State College,ECFC,iii,7.0,"[0, 0, 7, 0]",,,,,,
401431067,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5786.0,Sprankle-Sprandel Stadium,2790,Albion,Michigan,iii,52.0,"[14, 21, 14, 3]",,,,2106,Carthage,CCIW,iii,0.0,"[0, 0, 0, 0]",,,,,,
401445766,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,6087.0,Drake Field (NY),3110,Morrisville State,Empire 8,iii,10.0,"[0, 7, 3, 0]",,,,2871,Kean,New Jersey,iii,0.0,"[0, 0, 0, 0]",,,,,,
401441936,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,6126.0,Bob Boozer Field,2781,Brockport State (NY),Empire 8,iii,27.0,"[3, 14, 0, 10]",,,,2967,Framingham State,MSCAC,iii,7.0,"[0, 0, 7, 0]",,,,,,
401438614,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,6115.0,Toppa Field,2776,Salve Regina,Commonwealth Coast,iii,7.0,"[0, 0, 7, 0]",,,,2467,Norwich,NEWMAC,iii,0.0,"[0, 0, 0, 0]",,,,,,
401431015,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,6118.0,Birkelbach Field,2588,Southwestern University,American Southwest,iii,7.0,"[0, 7, 0, 0]",,,,2094,Cal Lutheran,So. Cal.,iii,37.0,"[6, 17, 7, 7]",,,,,,
401439546,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5852.0,Jamieson Stadium,2256,Greensboro,USA South,iii,48.0,"[14, 14, 14, 6]",,,,2258,Guilford,Old Dominion,iii,37.0,"[20, 10, 7, 0]",,,,,,
401415611,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,30542.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,7.0,"[0, 0, 7, 0]",0.9042013978337029,1403.0,1403.0,48,Delaware,CAA,fcs,14.0,"[7, 0, 7, 0]",0.0957986021662971,,,7.8413018140,,
401435118,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5125.0,Stadium Red Field,2782,SUNY Cortland,Empire 8,iii,48.0,"[14, 10, 17, 7]",,,,2746,Wittenberg,North Coast,iii,28.0,"[7, 0, 7, 14]",,,,,,
401405062,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,69250.0,3793.0,Kinnick Stadium,2294,Iowa,Big Ten,fbs,7.0,"[3, 0, 2, 2]",0.8001315137015276,1624.0,1624.0,2571,South Dakota State,MVFC,fcs,3.0,"[0, 3, 0, 0]",0.19986848629847243,,,7.8988660279,,
401432790,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5833.0,Robert A. Lipinski Field at James Work Memorial Stadium,2808,Delaware Valley,Mid Atlantic,iii,22.0,"[0, 0, 13, 9]",,,,2849,Westminster PA,Presidents',iii,8.0,"[2, 0, 6, 0]",,,,,,
401432740,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5789.0,Frank B. Fuhrer Field,2018,Allegheny,Presidents',iii,27.0,"[3, 3, 7, 14]",,,,237,Union,Liberty League,iii,42.0,"[14, 7, 14, 7]",,,,,,
401432616,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,6099.0,Selby Stadium,2980,Ohio Wesleyan,North Coast,iii,13.0,"[0, 13, 0, 0]",,,,359,Otterbein,Ohio,iii,21.0,"[7, 7, 0, 7]",,,,,,
401422975,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,3658.0,Buccaneer Field,2127,Charleston Southern,Big South,fcs,38.0,"[7, 10, 14, 7]",,,,2717,Western Carolina,Southern,fcs,52.0,"[17, 14, 14, 7]",,,,3.4784829754,,
401432551,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5808.0,Edward C. Swenson Athletic Complex,18,Bridgewater State,MSCAC,iii,14.0,"[0, 7, 7, 0]",,,,175,Ithaca,Liberty League,iii,51.0,"[14, 16, 14, 7]",,,,,,
401432529,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,,5824.0,Lions Stadium,2442,College of New Jersey,New Jersey,iii,31.0,"[7, 7, 14, 3]",,,,323,Moravian,Centennial,iii,13.0,"[3, 3, 0, 7]",,,,,,
401403865,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,97946.0,3795.0,Kyle Field,245,Texas A&M,SEC,fbs,31.0,"[7, 10, 7, 7]",0.9980031551081914,1708.0,1708.0,2534,Sam Houston State,Western Athletic,fcs,0.0,"[0, 0, 0, 0]",0.0019968448918086246,,,1.3152998299,,
401411100,2022,1,regular,2022-09-03T16:30:00.000Z,False,True,False,False,41122.0,3923.0,Scott Stadium,258,Virginia,ACC,fbs,34.0,"[14, 14, 0, 6]",0.9982605741768541,1526.0,1526.0,257,Richmond,CAA,fcs,17.0,"[7, 3, 7, 0]",0.0017394258231459014,,,2.2408137378,,
401422987,2022,1,regular,2022-09-03T16:30:00.000Z,False,True,False,False,,3721.0,Fisher Field,322,Lafayette,Patriot,fcs,6.0,"[0, 0, 6, 0]",0.019019811876037143,,,2529,Sacred Heart,NEC,fcs,0.0,"[0, 0, 0, 0]",0.9809801881239628,,,6.7728182526,,
401432543,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5848.0,Hotchkiss Field,417,Gallaudet,ECFC,iii,14.0,"[7, 0, 7, 0]",,,,2845,Waynesburg,Presidents',iii,52.0,"[14, 3, 21, 14]",,,,,,
401432581,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5906.0,McBride Field,352,Kenyon,North Coast,iii,33.0,"[13, 13, 0, 7]",,,,2074,Bluffton,Heartland,iii,26.0,"[7, 9, 3, 7]",,,,,,
401432110,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5840.0,Fred Selfe Stadium at Nicewonder Field,2213,Emory & Henry,South Atlantic,ii,20.0,"[3, 14, 3, 0]",,,,2148,Concord,Mountain East,ii,27.0,"[7, 13, 0, 7]",,,,,,
401459907,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5636.0,Wright Stadium,173,Hartwick,Empire 8,iii,31.0,"[3, 7, 14, 7]",,,,2951,SUNY Maritime,ECFC,iii,10.0,"[0, 10, 0, 0]",,,,,,
401433022,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,True,False,,,,126086,Post University,Independent DII,ii,34.0,"[7, 7, 0, 20]",,,,209,Lock Haven,Pennsylvania State Athletic,ii,35.0,"[7, 7, 7, 14]",,,,,,
401479976,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6042.0,Alumni Stadium (KY),2310,Kentucky State,SIAC,ii,10.0,"[7, 0, 3, 0]",,,,2170,Delta State,Gulf South,ii,33.0,"[16, 10, 7, 0]",,,,,,
401435131,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,3922.0,Kenneth R. Gill Stadium,2700,McDaniel College,Centennial,iii,27.0,[],,,,2108,Catholic University,NEWMAC,iii,37.0,[],,,,,,
401437201,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,3877.0,Pioneer Stadium,3162,Alfred State College,ECFC,iii,17.0,"[3, 7, 7, 0]",,,,2969,Misericordia,Mid Atlantic,iii,14.0,"[0, 0, 7, 7]",,,,,,
401438554,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5796.0,Charles D. Lindberg Stadium,2042,Augustana (IL),CCIW,iii,34.0,"[10, 21, 0, 3]",,,,2519,Rhodes,Southern Athletic,iii,28.0,"[7, 0, 7, 14]",,,,,,
401438672,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5851.0,Shirk Field at Musselman Stadium,2248,Gettysburg,Centennial,iii,14.0,"[7, 7, 0, 0]",,,,2079,Bridgewater (VA),Old Dominion,iii,29.0,"[0, 3, 13, 13]",,,,,,
401439518,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6120.0,Growney Stadium,374,St. John Fisher,Empire 8,iii,62.0,"[14, 27, 14, 7]",,,,2085,Buffalo State,Liberty League,iii,21.0,"[0, 7, 7, 7]",,,,,,
401441262,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6085.0,Sprague Field,2818,Montclair State,New Jersey,iii,27.0,"[0, 14, 6, 7]",,,,2644,Thiel College,Presidents',iii,6.0,"[6, 0, 0, 0]",,,,,,
401441945,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,7082.0,Athletic Field Complex,122774,Keystone,ECFC,iii,21.0,"[7, 7, 0, 7]",,,,398,Wilkes,Mid Atlantic,iii,48.0,"[13, 7, 14, 14]",,,,,,
401443324,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5803.0,Bison Stadium,2062,Bethany (WV),Presidents',iii,26.0,"[6, 13, 7, 0]",,,,2274,Hiram,North Coast,iii,16.0,"[3, 0, 0, 13]",,,,,,
401430951,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5823.0,Clark Field,2141,Coe,American Rivers,iii,56.0,"[21, 21, 7, 7]",,,,2155,Cornell College (IA),Midwest,iii,7.0,"[0, 0, 0, 7]",,,,,,
401431202,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,3755.0,Ray and Sue Smith Stadium,2812,Hope,Michigan,iii,38.0,"[10, 0, 14, 14]",,,,2044,Aurora,NACC,iii,34.0,"[0, 21, 13, 0]",,,,,,
401432817,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,3823.0,Hardee-McGee Field,2553,Sewanee Univ. of the South,Southern Athletic,iii,50.0,"[21, 13, 9, 7]",,,,375,St. Scholastica,Minnesota,iii,0.0,"[0, 0, 0, 0]",,,,,,
401445128,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6113.0,Leckonby Stadium,2779,St Lawrence,Liberty League,iii,0.0,"[0, 0, 0, 0]",,,,452,Endicott College,Commonwealth Coast,iii,27.0,"[3, 14, 7, 3]",,,,,,
401430968,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5923.0,Legacy Field in Carlson Stadium,67,Luther,American Rivers,iii,6.0,"[6, 0, 0, 0]",,,,597,Presentation College,,,29.0,"[7, 9, 10, 3]",,,,,,
401445793,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6150.0,Wightman Stadium,2970,William Paterson,New Jersey,iii,28.0,"[7, 14, 0, 7]",,,,2843,Western Connecticut State,MSCAC,iii,7.0,"[0, 0, 0, 7]",,,,,,
401438685,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,4855.0,Leslie C. Quick Jr. Stadium,2725,Widener,Mid Atlantic,iii,20.0,"[0, 0, 6, 14]",,,,2827,Rowan,New Jersey,iii,42.0,"[14, 7, 14, 7]",,,,,,
401431194,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6098.0,Dial-Roberson Stadium,427,Ohio Northern,Ohio,iii,13.0,"[0, 0, 3, 7, 3]",,,,2800,Alma College,Michigan,iii,16.0,"[3, 0, 0, 7, 6]",,,,,,
401432772,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5864.0,Robert E. Thorn Field,146,Grove City College,Presidents',iii,63.0,"[14, 14, 21, 14]",,,,246,Juniata,Centennial,iii,6.0,"[0, 0, 6, 0]",,,,,,
401432671,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6139.0,Cameron Stadium,2686,Washington & Jefferson,Presidents',iii,35.0,"[7, 14, 7, 7]",,,,2302,John Carroll,Ohio,iii,26.0,"[7, 0, 7, 12]",,,,,,
401433049,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5785.0,Dickerson Stadium,2707,West Virginia State,Mountain East,ii,29.0,"[3, 7, 0, 19]",,,,2559,Shippensburg,Pennsylvania State Athletic,ii,6.0,"[6, 0, 0, 0]",,,,,,
401423136,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,3664.0,Butler Bowl,2086,Butler,Pioneer,fcs,31.0,"[0, 3, 14, 14]",,,,125730,St. Thomas University (Fl),,,26.0,"[7, 7, 6, 6]",,,,7.9429352429,,
401432726,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5998.0,Monarch Stadium,291,Methodist,USA South,iii,10.0,"[10, 0, 0, 0]",,,,2828,Shenandoah,Old Dominion,iii,27.0,"[3, 7, 7, 10]",,,,,,
401432623,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5123.0,Little Giant Stadium,89,Wabash College,North Coast,iii,52.0,"[3, 14, 13, 22]",,,,297,Hampden-Sydney,Old Dominion,iii,48.0,"[14, 14, 7, 13]",,,,,,
401431255,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6110.0,Sam Greeley Field,2524,Rockford,NACC,iii,41.0,"[14, 21, 0, 6]",,,,266,Beloit College,Midwest,iii,14.0,"[0, 7, 0, 7]",,,,,,
401431274,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6109.0,Ingalls Field,2891,Ripon,Midwest,iii,13.0,"[0, 3, 7, 3]",,,,2832,St. Norbert,NACC,iii,10.0,"[0, 3, 7, 0]",,,,,,
401431525,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,6077.0,Stokes Stadium,2654,Truman State,Great Lakes,ii,19.0,"[7, 12, 0, 0]",,,,110254,Davenport,GLIAC,ii,20.0,"[13, 0, 0, 7]",,,,,,
401429850,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5873.0,Bulldogs Stadium,2075,Bowie State,CIAA,ii,27.0,"[7, 0, 0, 20]",,,,2441,New Haven,Northeast 10,ii,20.0,"[0, 10, 7, 3]",,,,,,
401431840,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5807.0,Brevard Memorial Stadium,2913,Brevard College,USA South,iii,6.0,"[3, 0, 0, 3]",,,,2560,Shorter,Gulf South,ii,45.0,"[0, 21, 14, 10]",,,,,,
401431150,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5925.0,David Person Field,2354,Lycoming,Mid Atlantic,iii,16.0,"[0, 9, 7, 0]",,,,216,Susquehanna,Centennial,iii,45.0,"[21, 14, 3, 7]",,,,,,
401431206,2022,1,regular,2022-09-03T17:00:00.000Z,False,True,False,False,,5904.0,Angell Field,126,Kalamazoo,Michigan,iii,21.0,"[14, 0, 7, 0]",,,,391,Oberlin,North Coast,iii,14.0,"[0, 7, 0, 7]",,,,,,
